"stationName","parameters","value","datetime_UTC","localDateTime","unit","longitude","latitude"
"Ratnapark, Kathmandu","pm1",6.8,"2019-06-28 04:56:00","2019-06-28 10:41:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",7,"2019-06-28 05:06:00","2019-06-28 10:51:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.5,"2019-06-28 05:12:00","2019-06-28 10:57:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.2,"2019-06-28 05:26:00","2019-06-28 11:11:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.8,"2019-06-28 05:36:00","2019-06-28 11:21:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.2,"2019-06-28 05:47:00","2019-06-28 11:32:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-28 06:17:00","2019-06-28 12:02:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.8,"2019-06-28 06:27:00","2019-06-28 12:12:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-28 06:47:00","2019-06-28 12:32:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-28 07:07:00","2019-06-28 12:52:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.8,"2019-06-28 07:17:00","2019-06-28 13:02:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-28 07:28:00","2019-06-28 13:13:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-28 07:38:00","2019-06-28 13:23:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-28 07:48:00","2019-06-28 13:33:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-28 08:59:00","2019-06-28 14:44:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-28 09:09:00","2019-06-28 14:54:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-28 09:19:00","2019-06-28 15:04:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-28 09:29:00","2019-06-28 15:14:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-28 09:49:00","2019-06-28 15:34:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-28 10:09:00","2019-06-28 15:54:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.2,"2019-06-28 10:10:00","2019-06-28 15:55:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.3,"2019-06-28 10:20:00","2019-06-28 16:05:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-28 10:40:00","2019-06-28 16:25:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-28 10:50:00","2019-06-28 16:35:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-28 11:00:00","2019-06-28 16:45:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-28 11:20:00","2019-06-28 17:05:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-28 11:30:00","2019-06-28 17:15:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.3,"2019-06-28 11:41:00","2019-06-28 17:26:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-28 11:51:00","2019-06-28 17:36:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-28 12:01:00","2019-06-28 17:46:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-28 12:11:00","2019-06-28 17:56:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-28 12:21:00","2019-06-28 18:06:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-28 12:31:00","2019-06-28 18:16:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-28 12:41:00","2019-06-28 18:26:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-28 13:02:00","2019-06-28 18:47:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-28 13:22:00","2019-06-28 19:07:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-28 13:32:00","2019-06-28 19:17:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-28 13:42:00","2019-06-28 19:27:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-28 13:54:00","2019-06-28 19:39:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-28 14:02:00","2019-06-28 19:47:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-28 14:12:00","2019-06-28 19:57:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-28 14:34:00","2019-06-28 20:19:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-28 14:43:00","2019-06-28 20:28:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-28 14:53:00","2019-06-28 20:38:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.7,"2019-06-28 15:03:00","2019-06-28 20:48:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-28 15:13:00","2019-06-28 20:58:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-28 15:23:00","2019-06-28 21:08:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-28 15:33:00","2019-06-28 21:18:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-28 15:43:00","2019-06-28 21:28:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.2,"2019-06-28 15:54:00","2019-06-28 21:39:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.4,"2019-06-28 16:04:00","2019-06-28 21:49:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.3,"2019-06-28 16:14:00","2019-06-28 21:59:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.1,"2019-06-28 16:24:00","2019-06-28 22:09:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.7,"2019-06-28 16:34:00","2019-06-28 22:19:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-28 16:44:00","2019-06-28 22:29:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-28 16:55:00","2019-06-28 22:40:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-28 17:05:00","2019-06-28 22:50:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-28 17:15:00","2019-06-28 23:00:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.4,"2019-06-28 17:24:00","2019-06-28 23:09:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",7.5,"2019-06-28 17:36:00","2019-06-28 23:21:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.9,"2019-06-28 18:25:00","2019-06-29 00:10:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-28 19:06:00","2019-06-29 00:51:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-28 19:16:00","2019-06-29 01:01:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-28 19:26:00","2019-06-29 01:11:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-28 19:36:00","2019-06-29 01:21:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-28 19:56:00","2019-06-29 01:41:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-28 20:07:00","2019-06-29 01:52:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-28 20:16:58","2019-06-29 02:01:58","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.3,"2019-06-28 20:27:00","2019-06-29 02:12:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",3.9,"2019-06-28 20:37:00","2019-06-29 02:22:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4,"2019-06-28 20:43:00","2019-06-29 02:28:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",3.7,"2019-06-28 20:57:00","2019-06-29 02:42:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",3.6,"2019-06-28 21:08:00","2019-06-29 02:53:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",3.4,"2019-06-28 21:18:00","2019-06-29 03:03:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",3.5,"2019-06-28 21:27:00","2019-06-29 03:12:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4,"2019-06-28 21:38:00","2019-06-29 03:23:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-28 21:48:00","2019-06-29 03:33:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-28 21:58:00","2019-06-29 03:43:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.3,"2019-06-28 22:08:00","2019-06-29 03:53:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-28 22:18:00","2019-06-29 04:03:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-28 22:28:00","2019-06-29 04:13:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.1,"2019-06-28 22:38:00","2019-06-29 04:23:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",3.9,"2019-06-28 22:49:00","2019-06-29 04:34:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",3.8,"2019-06-28 23:09:00","2019-06-29 04:54:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4,"2019-06-28 23:29:00","2019-06-29 05:14:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",3.9,"2019-06-28 23:39:00","2019-06-29 05:24:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-28 23:59:00","2019-06-29 05:44:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-29 00:09:00","2019-06-29 05:54:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-29 00:20:00","2019-06-29 06:05:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-29 00:30:00","2019-06-29 06:15:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-29 00:40:00","2019-06-29 06:25:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.7,"2019-06-29 00:50:00","2019-06-29 06:35:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.8,"2019-06-29 01:00:00","2019-06-29 06:45:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-29 01:10:00","2019-06-29 06:55:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.1,"2019-06-29 01:20:00","2019-06-29 07:05:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.6,"2019-06-29 01:31:00","2019-06-29 07:16:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.7,"2019-06-29 01:41:00","2019-06-29 07:26:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.5,"2019-06-29 01:51:00","2019-06-29 07:36:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.4,"2019-06-29 02:01:00","2019-06-29 07:46:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.5,"2019-06-29 02:11:00","2019-06-29 07:56:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.4,"2019-06-29 02:21:00","2019-06-29 08:06:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",7,"2019-06-29 02:31:00","2019-06-29 08:16:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",7.1,"2019-06-29 02:41:00","2019-06-29 08:26:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.5,"2019-06-29 02:51:00","2019-06-29 08:36:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.7,"2019-06-29 03:02:00","2019-06-29 08:47:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",9,"2019-06-29 03:22:00","2019-06-29 09:07:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",7.4,"2019-06-29 03:42:00","2019-06-29 09:27:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.4,"2019-06-29 03:52:00","2019-06-29 09:37:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-29 04:22:00","2019-06-29 10:07:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-29 04:47:00","2019-06-29 10:32:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-29 05:08:00","2019-06-29 10:53:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-29 05:18:00","2019-06-29 11:03:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-29 05:25:00","2019-06-29 11:10:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-29 05:38:00","2019-06-29 11:23:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-29 05:48:00","2019-06-29 11:33:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-29 05:58:00","2019-06-29 11:43:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-29 06:18:00","2019-06-29 12:03:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-29 06:29:00","2019-06-29 12:14:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-29 06:39:00","2019-06-29 12:24:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-29 06:49:00","2019-06-29 12:34:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-29 06:59:00","2019-06-29 12:44:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-29 07:19:00","2019-06-29 13:04:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-29 07:20:00","2019-06-29 13:05:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-29 07:30:00","2019-06-29 13:15:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-29 07:40:00","2019-06-29 13:25:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-29 07:50:00","2019-06-29 13:35:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-29 08:00:00","2019-06-29 13:45:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-29 08:10:00","2019-06-29 13:55:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-29 08:20:00","2019-06-29 14:05:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-29 08:30:00","2019-06-29 14:15:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-29 08:39:00","2019-06-29 14:24:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-29 08:50:00","2019-06-29 14:35:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-29 08:56:00","2019-06-29 14:41:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-29 09:21:00","2019-06-29 15:06:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-29 09:31:00","2019-06-29 15:16:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-29 10:01:00","2019-06-29 15:46:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-29 10:21:00","2019-06-29 16:06:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-29 10:32:00","2019-06-29 16:17:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-29 10:42:00","2019-06-29 16:27:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-29 10:52:00","2019-06-29 16:37:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-29 11:02:00","2019-06-29 16:47:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-29 11:12:00","2019-06-29 16:57:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.8,"2019-06-29 11:19:00","2019-06-29 17:04:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-29 11:56:00","2019-06-29 17:41:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-29 12:16:00","2019-06-29 18:01:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-29 12:26:00","2019-06-29 18:11:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-29 12:36:00","2019-06-29 18:21:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-29 12:46:00","2019-06-29 18:31:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-29 13:06:00","2019-06-29 18:51:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-29 13:26:00","2019-06-29 19:11:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.9,"2019-06-29 13:37:00","2019-06-29 19:22:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.2,"2019-06-29 13:47:00","2019-06-29 19:32:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.9,"2019-06-29 14:07:00","2019-06-29 19:52:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-29 14:17:00","2019-06-29 20:02:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",7,"2019-06-29 14:58:00","2019-06-29 20:43:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.8,"2019-06-29 15:08:00","2019-06-29 20:53:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.6,"2019-06-29 15:18:00","2019-06-29 21:03:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.3,"2019-06-29 15:29:00","2019-06-29 21:14:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.1,"2019-06-29 15:43:00","2019-06-29 21:28:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.4,"2019-06-29 15:58:00","2019-06-29 21:43:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.3,"2019-06-29 16:09:00","2019-06-29 21:54:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.7,"2019-06-29 16:19:00","2019-06-29 22:04:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.1,"2019-06-29 16:29:00","2019-06-29 22:14:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.9,"2019-06-29 16:39:00","2019-06-29 22:24:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-29 16:49:00","2019-06-29 22:34:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-29 17:09:00","2019-06-29 22:54:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-29 17:19:00","2019-06-29 23:04:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-29 17:31:00","2019-06-29 23:16:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.9,"2019-06-29 17:40:00","2019-06-29 23:25:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-29 17:50:00","2019-06-29 23:35:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-29 18:00:00","2019-06-29 23:45:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-29 18:20:00","2019-06-30 00:05:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-29 18:27:00","2019-06-30 00:12:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-29 18:41:00","2019-06-30 00:26:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-29 18:50:00","2019-06-30 00:35:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-29 19:01:00","2019-06-30 00:46:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-29 19:21:00","2019-06-30 01:06:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.4,"2019-06-29 19:51:00","2019-06-30 01:36:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-29 20:11:00","2019-06-30 01:56:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-29 20:42:00","2019-06-30 02:27:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-29 21:02:00","2019-06-30 02:47:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.8,"2019-06-29 21:12:00","2019-06-30 02:57:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.2,"2019-06-29 21:32:00","2019-06-30 03:17:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.5,"2019-06-29 21:42:00","2019-06-30 03:27:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.4,"2019-06-29 21:53:00","2019-06-30 03:38:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6.1,"2019-06-29 22:03:00","2019-06-30 03:48:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",6,"2019-06-29 22:33:00","2019-06-30 04:18:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.5,"2019-06-29 22:43:00","2019-06-30 04:28:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.9,"2019-06-29 22:53:00","2019-06-30 04:38:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.6,"2019-06-29 23:03:00","2019-06-30 04:48:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-29 23:24:00","2019-06-30 05:09:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5,"2019-06-29 23:34:00","2019-06-30 05:19:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-29 23:44:00","2019-06-30 05:29:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.3,"2019-06-30 00:34:00","2019-06-30 06:19:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-30 00:45:00","2019-06-30 06:30:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-30 00:50:00","2019-06-30 06:35:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-30 01:05:00","2019-06-30 06:50:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.2,"2019-06-30 01:15:00","2019-06-30 07:00:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-30 01:25:00","2019-06-30 07:10:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-30 01:35:00","2019-06-30 07:20:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-30 01:45:00","2019-06-30 07:30:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-30 01:56:00","2019-06-30 07:41:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.3,"2019-06-30 02:06:00","2019-06-30 07:51:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-30 02:26:00","2019-06-30 08:11:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-30 02:36:00","2019-06-30 08:21:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-30 02:46:00","2019-06-30 08:31:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-30 02:56:00","2019-06-30 08:41:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-30 03:06:00","2019-06-30 08:51:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.3,"2019-06-30 03:17:00","2019-06-30 09:02:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-30 03:27:00","2019-06-30 09:12:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.8,"2019-06-30 03:57:00","2019-06-30 09:42:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4,"2019-06-30 04:18:00","2019-06-30 10:03:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-30 04:27:00","2019-06-30 10:12:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",5.1,"2019-06-30 04:35:00","2019-06-30 10:20:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.7,"2019-06-30 04:48:00","2019-06-30 10:33:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.5,"2019-06-30 05:08:00","2019-06-30 10:53:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.4,"2019-06-30 05:29:00","2019-06-30 11:14:00","µg/m3",85.31,27.7
"Ratnapark, Kathmandu","pm1",4.6,"2019-06-30 05:38:00","2019-06-30 11:23:00","µg/m3",85.31,27.7
