"stationName","parameters","value","datetime_UTC","localDateTime","unit","longitude","latitude"
"Sauraha, Chitwan","tsp",12.3,"2019-05-27 22:54:00","2019-05-28 04:39:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.2,"2019-05-27 23:05:00","2019-05-28 04:50:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.4,"2019-05-27 23:39:00","2019-05-28 05:24:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.9,"2019-05-28 00:14:00","2019-05-28 05:59:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",13.4,"2019-05-28 00:47:00","2019-05-28 06:32:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",34.9,"2019-05-28 01:21:00","2019-05-28 07:06:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",14.7,"2019-05-28 01:49:00","2019-05-28 07:34:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12.6,"2019-05-28 01:55:00","2019-05-28 07:40:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",16.2,"2019-05-28 02:28:00","2019-05-28 08:13:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",22,"2019-05-28 03:03:00","2019-05-28 08:48:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",21.4,"2019-05-28 03:37:00","2019-05-28 09:22:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",99.2,"2019-05-28 04:11:00","2019-05-28 09:56:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",24.1,"2019-05-28 04:42:00","2019-05-28 10:27:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",22.8,"2019-05-28 04:48:00","2019-05-28 10:33:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",20.6,"2019-05-28 05:22:00","2019-05-28 11:07:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",20.7,"2019-05-28 05:25:00","2019-05-28 11:10:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.3,"2019-05-28 05:59:00","2019-05-28 11:44:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12,"2019-05-28 06:31:00","2019-05-28 12:16:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.4,"2019-05-28 06:36:00","2019-05-28 12:21:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",5.5,"2019-05-28 07:10:00","2019-05-28 12:55:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",4,"2019-05-28 07:43:00","2019-05-28 13:28:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.5,"2019-05-28 08:22:00","2019-05-28 14:07:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",2.5,"2019-05-28 08:41:00","2019-05-28 14:26:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",2.3,"2019-05-28 08:55:00","2019-05-28 14:40:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.8,"2019-05-28 09:29:00","2019-05-28 15:14:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.3,"2019-05-28 10:03:00","2019-05-28 15:48:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.2,"2019-05-28 10:38:00","2019-05-28 16:23:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.9,"2019-05-28 11:33:00","2019-05-28 17:18:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.3,"2019-05-28 11:49:00","2019-05-28 17:34:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.8,"2019-05-28 12:24:00","2019-05-28 18:09:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.4,"2019-05-28 12:56:00","2019-05-28 18:41:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",2.3,"2019-05-28 13:30:00","2019-05-28 19:15:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.5,"2019-05-28 14:04:00","2019-05-28 19:49:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",7,"2019-05-28 14:39:00","2019-05-28 20:24:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.3,"2019-05-28 15:13:00","2019-05-28 20:58:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10,"2019-05-28 15:46:00","2019-05-28 21:31:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.2,"2019-05-28 16:19:00","2019-05-28 22:04:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.4,"2019-05-28 16:50:00","2019-05-28 22:35:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.7,"2019-05-28 17:21:00","2019-05-28 23:06:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.2,"2019-05-28 17:24:00","2019-05-28 23:09:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.7,"2019-05-28 17:58:00","2019-05-28 23:43:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.2,"2019-05-28 18:31:00","2019-05-29 00:16:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.7,"2019-05-28 18:55:00","2019-05-29 00:40:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.8,"2019-05-28 19:04:00","2019-05-29 00:49:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.4,"2019-05-28 19:39:00","2019-05-29 01:24:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.5,"2019-05-28 20:13:00","2019-05-29 01:58:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.6,"2019-05-28 20:17:00","2019-05-29 02:02:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.5,"2019-05-28 20:50:00","2019-05-29 02:35:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12.2,"2019-05-28 21:24:00","2019-05-29 03:09:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.7,"2019-05-28 22:00:00","2019-05-29 03:45:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.1,"2019-05-28 22:32:00","2019-05-29 04:17:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.8,"2019-05-28 22:41:00","2019-05-29 04:26:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.4,"2019-05-28 23:06:00","2019-05-29 04:51:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.8,"2019-05-28 23:40:00","2019-05-29 05:25:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",13.1,"2019-05-29 00:13:00","2019-05-29 05:58:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",24.5,"2019-05-29 00:47:00","2019-05-29 06:32:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",32.1,"2019-05-29 01:19:00","2019-05-29 07:04:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",22,"2019-05-29 01:54:00","2019-05-29 07:39:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",18.2,"2019-05-29 01:58:00","2019-05-29 07:43:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",23.2,"2019-05-29 02:31:00","2019-05-29 08:16:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",23,"2019-05-29 03:04:00","2019-05-29 08:49:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",14.1,"2019-05-29 03:38:00","2019-05-29 09:23:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12.4,"2019-05-29 04:13:00","2019-05-29 09:58:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12.1,"2019-05-29 04:15:00","2019-05-29 10:00:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.5,"2019-05-29 04:47:00","2019-05-29 10:32:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.1,"2019-05-29 05:21:00","2019-05-29 11:06:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",5.9,"2019-05-29 05:54:00","2019-05-29 11:39:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.5,"2019-05-29 06:15:00","2019-05-29 12:00:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.7,"2019-05-29 07:01:00","2019-05-29 12:46:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.8,"2019-05-29 07:32:00","2019-05-29 13:17:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.9,"2019-05-29 07:35:00","2019-05-29 13:20:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1,"2019-05-29 08:12:00","2019-05-29 13:57:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.1,"2019-05-29 08:47:00","2019-05-29 14:32:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.9,"2019-05-29 09:20:00","2019-05-29 15:05:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.3,"2019-05-29 09:53:00","2019-05-29 15:38:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.2,"2019-05-29 11:06:00","2019-05-29 16:51:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.3,"2019-05-29 12:12:00","2019-05-29 17:57:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.6,"2019-05-29 12:47:00","2019-05-29 18:32:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1,"2019-05-29 13:17:00","2019-05-29 19:02:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.1,"2019-05-29 13:20:00","2019-05-29 19:05:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",4.9,"2019-05-29 13:58:00","2019-05-29 19:43:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",4.6,"2019-05-29 14:00:00","2019-05-29 19:45:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",4.5,"2019-05-29 14:32:00","2019-05-29 20:17:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",29.9,"2019-05-29 15:05:00","2019-05-29 20:50:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.4,"2019-05-29 15:43:00","2019-05-29 21:28:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8,"2019-05-29 16:19:00","2019-05-29 22:04:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",7.7,"2019-05-29 16:37:00","2019-05-29 22:22:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",7.5,"2019-05-29 16:50:00","2019-05-29 22:35:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",7.2,"2019-05-29 18:32:00","2019-05-30 00:17:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",7.8,"2019-05-29 19:07:00","2019-05-30 00:52:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",7.9,"2019-05-29 19:10:00","2019-05-30 00:55:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.8,"2019-05-29 19:45:00","2019-05-30 01:30:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.1,"2019-05-29 20:18:00","2019-05-30 02:03:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.6,"2019-05-29 20:51:00","2019-05-30 02:36:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10,"2019-05-29 21:24:00","2019-05-30 03:09:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.7,"2019-05-29 21:58:00","2019-05-30 03:43:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.1,"2019-05-29 22:02:00","2019-05-30 03:47:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.4,"2019-05-29 22:33:00","2019-05-30 04:18:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12,"2019-05-29 23:07:00","2019-05-30 04:52:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12.3,"2019-05-29 23:10:00","2019-05-30 04:55:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12.2,"2019-05-29 23:47:00","2019-05-30 05:32:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.7,"2019-05-29 23:59:00","2019-05-30 05:44:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.6,"2019-05-30 00:20:00","2019-05-30 06:05:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.1,"2019-05-30 00:55:00","2019-05-30 06:40:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.4,"2019-05-30 01:00:00","2019-05-30 06:45:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.5,"2019-05-30 02:05:00","2019-05-30 07:50:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12.1,"2019-05-30 02:38:00","2019-05-30 08:23:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.4,"2019-05-30 03:12:00","2019-05-30 08:57:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.6,"2019-05-30 03:46:00","2019-05-30 09:31:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.3,"2019-05-30 03:49:00","2019-05-30 09:34:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.8,"2019-05-30 04:26:00","2019-05-30 10:11:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.8,"2019-05-30 04:40:00","2019-05-30 10:25:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",5.6,"2019-05-30 04:50:00","2019-05-30 10:35:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8,"2019-05-30 05:23:00","2019-05-30 11:08:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",4.8,"2019-05-30 05:56:00","2019-05-30 11:41:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",17.9,"2019-05-30 06:28:00","2019-05-30 12:13:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",3.8,"2019-05-30 06:34:00","2019-05-30 12:19:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",5.6,"2019-05-30 07:23:00","2019-05-30 13:08:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",3.3,"2019-05-30 07:41:00","2019-05-30 13:26:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",2.5,"2019-05-30 08:18:00","2019-05-30 14:03:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.8,"2019-05-30 08:52:00","2019-05-30 14:37:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.6,"2019-05-30 09:26:00","2019-05-30 15:11:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.4,"2019-05-30 10:01:00","2019-05-30 15:46:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.3,"2019-05-30 10:35:00","2019-05-30 16:20:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",23.8,"2019-05-30 11:09:00","2019-05-30 16:54:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.3,"2019-05-30 11:47:00","2019-05-30 17:32:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.5,"2019-05-30 11:51:00","2019-05-30 17:36:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",2.2,"2019-05-30 12:24:00","2019-05-30 18:09:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",2.9,"2019-05-30 12:57:00","2019-05-30 18:42:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",3.2,"2019-05-30 13:06:00","2019-05-30 18:51:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",4.9,"2019-05-30 13:31:00","2019-05-30 19:16:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",3.9,"2019-05-30 14:08:00","2019-05-30 19:53:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",4.2,"2019-05-30 14:25:00","2019-05-30 20:10:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",5.7,"2019-05-30 14:49:00","2019-05-30 20:34:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.1,"2019-05-30 15:02:00","2019-05-30 20:47:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",5.1,"2019-05-30 15:38:00","2019-05-30 21:23:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.6,"2019-05-30 16:12:00","2019-05-30 21:57:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.3,"2019-05-30 16:48:00","2019-05-30 22:33:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.9,"2019-05-30 16:57:00","2019-05-30 22:42:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.5,"2019-05-30 17:21:00","2019-05-30 23:06:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",7.4,"2019-05-30 17:54:00","2019-05-30 23:39:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",7.8,"2019-05-30 18:27:00","2019-05-31 00:12:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.7,"2019-05-30 18:36:00","2019-05-31 00:21:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.1,"2019-05-30 19:04:00","2019-05-31 00:49:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.3,"2019-05-30 19:37:00","2019-05-31 01:22:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10,"2019-05-30 19:40:00","2019-05-31 01:25:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.5,"2019-05-30 20:13:00","2019-05-31 01:58:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11,"2019-05-30 20:48:00","2019-05-31 02:33:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.4,"2019-05-30 20:59:00","2019-05-31 02:44:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.3,"2019-05-30 21:53:00","2019-05-31 03:38:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",14,"2019-05-30 22:59:00","2019-05-31 04:44:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11,"2019-05-30 23:33:00","2019-05-31 05:18:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.6,"2019-05-30 23:45:00","2019-05-31 05:30:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",12.1,"2019-05-31 00:11:00","2019-05-31 05:56:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",13.6,"2019-05-31 01:22:00","2019-05-31 07:07:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.7,"2019-05-31 01:55:00","2019-05-31 07:40:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",11.2,"2019-05-31 02:29:00","2019-05-31 08:14:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",10.6,"2019-05-31 02:30:00","2019-05-31 08:15:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.7,"2019-05-31 03:03:00","2019-05-31 08:48:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",8.9,"2019-05-31 03:37:00","2019-05-31 09:22:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.4,"2019-05-31 04:12:00","2019-05-31 09:57:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",20.8,"2019-05-31 04:52:00","2019-05-31 10:37:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",5.4,"2019-05-31 05:21:00","2019-05-31 11:06:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",5.7,"2019-05-31 05:55:00","2019-05-31 11:40:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",3.7,"2019-05-31 06:28:00","2019-05-31 12:13:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",4.3,"2019-05-31 06:30:00","2019-05-31 12:15:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",13,"2019-05-31 07:38:00","2019-05-31 13:23:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",3.3,"2019-05-31 07:55:00","2019-05-31 13:40:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",2.8,"2019-05-31 08:29:00","2019-05-31 14:14:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",6.2,"2019-05-31 09:03:00","2019-05-31 14:48:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",2,"2019-05-31 09:38:00","2019-05-31 15:23:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.9,"2019-05-31 09:42:00","2019-05-31 15:27:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.7,"2019-05-31 10:15:00","2019-05-31 16:00:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1,"2019-05-31 10:48:00","2019-05-31 16:33:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",9.8,"2019-05-31 10:52:00","2019-05-31 16:37:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.3,"2019-05-31 11:21:00","2019-05-31 17:06:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.4,"2019-05-31 11:55:00","2019-05-31 17:40:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",0.8,"2019-05-31 12:29:00","2019-05-31 18:14:00","µg/m3",84.498578,27.573483
"Sauraha, Chitwan","tsp",1.4,"2019-05-31 13:05:00","2019-05-31 18:50:00","µg/m3",84.498578,27.573483
